tv_series,tv_seriesLabel,countryLabel
http://www.wikidata.org/entity/Q24705137,Путешественники,Канада
http://www.wikidata.org/entity/Q24941032,Астронариум,Польша
http://www.wikidata.org/entity/Q22227196,Белая рабыня,Колумбия
http://www.wikidata.org/entity/Q33132180,I'm Sorry,США
http://www.wikidata.org/entity/Q29108232,Below the Surface,Дания
http://www.wikidata.org/entity/Q30608098,Год жизни по-библейски,США
http://www.wikidata.org/entity/Q30611820,9-1-1,США
http://www.wikidata.org/entity/Q29562872,I Hate You I Love You,Таиланд
http://www.wikidata.org/entity/Q29584150,Проект S,Таиланд
http://www.wikidata.org/entity/Q22568699,Beppinsan,Япония
http://www.wikidata.org/entity/Q28058864,Captive,США
http://www.wikidata.org/entity/Q46992819,Переправа,США
http://www.wikidata.org/entity/Q36334109,Teenage Mom: The Series,Таиланд
http://www.wikidata.org/entity/Q22690841,Yalla NY,США
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,Швеция
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,Норвегия
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,Дания
http://www.wikidata.org/entity/Q20992354,Cromo,Аргентина
http://www.wikidata.org/entity/Q27312160,Северяне,Норвегия
http://www.wikidata.org/entity/Q22905745,Paranormal Lockdown,США
http://www.wikidata.org/entity/Q22442932,To soi sou,Греция
http://www.wikidata.org/entity/Q28759639,Мата Хари,Португалия
http://www.wikidata.org/entity/Q21079531,Медичи,Италия
http://www.wikidata.org/entity/Q20492503,Q20492503,Испания
http://www.wikidata.org/entity/Q27350281,The Idolmaster KR,Республика Корея
http://www.wikidata.org/entity/Q20580014,Higuchi Ichiyō Monogatari,Япония
http://www.wikidata.org/entity/Q23021152,Treehouse Masters,США
http://www.wikidata.org/entity/Q23013591,"Доктор, доктор",Австралия
http://www.wikidata.org/entity/Q21072612,The Village Headmaster,Нигерия
http://www.wikidata.org/entity/Q20643546,"Kāsan, Ore wa Daijōbu",Япония
http://www.wikidata.org/entity/Q22079812,Capitol Hill,США
http://www.wikidata.org/entity/Q20642206,Нарко,США
http://www.wikidata.org/entity/Q25842244,Last Chance U,США
http://www.wikidata.org/entity/Q23136778,Я вешу 300 кг,США
http://www.wikidata.org/entity/Q20476989,Yersiz Yurtsuz,Турция
http://www.wikidata.org/entity/Q20757565,Toto Neechan,Япония
http://www.wikidata.org/entity/Q28600491,James Bond in The Hague,Нидерланды
http://www.wikidata.org/entity/Q25430093,Q25430093,Норвегия
http://www.wikidata.org/entity/Q29474217,Гений,США
http://www.wikidata.org/entity/Q20774965,Клуб Ворон,Мексика
http://www.wikidata.org/entity/Q23039643,Au pairit,Финляндия
http://www.wikidata.org/entity/Q20856840,Beach Cops,Австралия
http://www.wikidata.org/entity/Q20825635,Trolley on the river,Дания
http://www.wikidata.org/entity/Q20899515,Naked and Afraid XL,США
http://www.wikidata.org/entity/Q43111245,Мой мистер,Республика Корея
http://www.wikidata.org/entity/Q20926354,Old Dogs & New Tricks,США
http://www.wikidata.org/entity/Q27888038,Марс,США
http://www.wikidata.org/entity/Q28859344,Counting On,США
http://www.wikidata.org/entity/Q26262749,Tusenårsresan,Швеция
http://www.wikidata.org/entity/Q20971282,Grensland,Нидерланды
http://www.wikidata.org/entity/Q20968181,"Карлос, король и император",Испания
http://www.wikidata.org/entity/Q28836943,La Cacica,Колумбия
http://www.wikidata.org/entity/Q42300440,Fariña,Испания
http://www.wikidata.org/entity/Q21065419,Adam Ruins Everything,США
http://www.wikidata.org/entity/Q30030119,The Keepers,США
http://www.wikidata.org/entity/Q35358647,Hadidan Fi Gueliz,Марокко
http://www.wikidata.org/entity/Q27949149,Introverted Boss,Республика Корея
http://www.wikidata.org/entity/Q21161070,Miss Behave,США
http://www.wikidata.org/entity/Q25493578,Shadow of Truth,Израиль
http://www.wikidata.org/entity/Q30087611,Спецназ,США
http://www.wikidata.org/entity/Q29096754,Hunting Hitler,США
http://www.wikidata.org/entity/Q22690841,Yalla NY,Объединённые Арабские Эмираты
http://www.wikidata.org/entity/Q20707362,Корона,США
http://www.wikidata.org/entity/Q30603704,Поза,США
http://www.wikidata.org/entity/Q30947892,Королевство зомби,Республика Корея
http://www.wikidata.org/entity/Q29000961,Товарищ Ганс Баймлер,ГДР
http://www.wikidata.org/entity/Q22266766,По волчьим законам,США
http://www.wikidata.org/entity/Q21409357,Golden Life,Венгрия
http://www.wikidata.org/entity/Q18953681,Tussen Kunst & Kitsch,Нидерланды
http://www.wikidata.org/entity/Q16689890,Massan,Япония
http://www.wikidata.org/entity/Q16332702,Min arhizeis ti mourmoura,Греция
http://www.wikidata.org/entity/Q16802335,Морская полиция: Новый Орлеан,США
http://www.wikidata.org/entity/Q13099470,Царство,США
http://www.wikidata.org/entity/Q16826811,Battle B-Daman: Fire Spirits!,Япония
http://www.wikidata.org/entity/Q19593682,Колония,США
http://www.wikidata.org/entity/Q16844915,Босх,США
http://www.wikidata.org/entity/Q16835474,Aussie Pickers,Австралия
http://www.wikidata.org/entity/Q16913682,Девственница Джейн,США
http://www.wikidata.org/entity/Q16919551,C.S.I.: Киберпространство,США
http://www.wikidata.org/entity/Q19520525,Люцифер,США
http://www.wikidata.org/entity/Q16957833,Town Haul,США
http://www.wikidata.org/entity/Q16993489,Flip or Flop,США
http://www.wikidata.org/entity/Q16993471,Плоть и кости,США
http://www.wikidata.org/entity/Q16994143,Руководство подруг к разводу,США
http://www.wikidata.org/entity/Q19798734,Очень странные дела,США
http://www.wikidata.org/entity/Q12971127,Sineskwela,Филиппины
http://www.wikidata.org/entity/Q17014382,Очевидное,США
http://www.wikidata.org/entity/Q13217606,Почти человек,США
http://www.wikidata.org/entity/Q13218686,Полиция Чикаго,США
http://www.wikidata.org/entity/Q17080059,Восьмое чувство,США
http://www.wikidata.org/entity/Q16122739,America in Arabic,Объединённые Арабские Эмираты
http://www.wikidata.org/entity/Q12688690,Juvana,Малайзия
http://www.wikidata.org/entity/Q16954944,Decked Out,Канада
http://www.wikidata.org/entity/Q17151603,The Vanilla Ice Project,США
http://www.wikidata.org/entity/Q19888615,Игрок,США
http://www.wikidata.org/entity/Q17317042,Манхэттен,США
http://www.wikidata.org/entity/Q17172715,The Last Star of the Night,Иран
http://www.wikidata.org/entity/Q15072797,Активы,США
http://www.wikidata.org/entity/Q15072819,Остановись и гори,США
http://www.wikidata.org/entity/Q15072924,Преступные связи,США
http://www.wikidata.org/entity/Q15956708,Кремниевая долина,США
http://www.wikidata.org/entity/Q15858614,Dyesebel,Филиппины
http://www.wikidata.org/entity/Q17067395,Nabbed,Новая Зеландия
http://www.wikidata.org/entity/Q17125798,Save Us from Our House,Канада
http://www.wikidata.org/entity/Q15214762,Doomsday Castle,США
http://www.wikidata.org/entity/Q19798726,The Lizzie Borden Chronicles,США
http://www.wikidata.org/entity/Q14801553,Q14801553,Япония
http://www.wikidata.org/entity/Q19863968,Легенды завтрашнего дня,США
http://www.wikidata.org/entity/Q17378072,Нация Z,США
http://www.wikidata.org/entity/Q19611044,Duvardaki Kan,Турция
http://www.wikidata.org/entity/Q19611643,Man in the Jar,Турция
http://www.wikidata.org/entity/Q17415343,Nitimemordet,Норвегия
http://www.wikidata.org/entity/Q19707871,Nykäsen Matti,Финляндия
http://www.wikidata.org/entity/Q13417244,Бруклин 9-9,США
http://www.wikidata.org/entity/Q13417246,Завербован,США
http://www.wikidata.org/entity/Q17454120,Вознесение,США
http://www.wikidata.org/entity/Q18152947,The Numbers Game,США
http://www.wikidata.org/entity/Q19868488,Dogs with Jobs,Канада
http://www.wikidata.org/entity/Q17572811,Мир Дикого запада,США
http://www.wikidata.org/entity/Q16310832,Nayanars,Индия
http://www.wikidata.org/entity/Q20109976,Jalaleddin,Иран
http://www.wikidata.org/entity/Q13475479,Чёрные паруса,США
http://www.wikidata.org/entity/Q20164367,Chef's Table,США
http://www.wikidata.org/entity/Q15483532,24 часа: Проживи ещё один день,США
http://www.wikidata.org/entity/Q17454120,Вознесение,Канада
http://www.wikidata.org/entity/Q17007203,House Rules,Австралия
http://www.wikidata.org/entity/Q19611799,Q19611799,Турция
http://www.wikidata.org/entity/Q12758034,Ravna Gora,Сербия
http://www.wikidata.org/entity/Q18636390,Botched,США
http://www.wikidata.org/entity/Q15627692,Последний корабль,США
http://www.wikidata.org/entity/Q20440016,Virtuosos,Венгрия
http://www.wikidata.org/entity/Q15634798,Нити судьбы,Испания
http://www.wikidata.org/entity/Q16951968,Midnight Blue,США
http://www.wikidata.org/entity/Q15995149,Husbands,США
http://www.wikidata.org/entity/Q14422869,Чёрный ящик,США
http://www.wikidata.org/entity/Q15072887,Поворот,США
http://www.wikidata.org/entity/Q15805147,У войны не женское лицо,СССР
http://www.wikidata.org/entity/Q18165594,Gold Coast Cops,Австралия
http://www.wikidata.org/entity/Q15825091,Land der Berge,Австрия
http://www.wikidata.org/entity/Q20473560,Kurt Kanunu,Турция
http://www.wikidata.org/entity/Q15880453,Samvidhaan,Индия
http://www.wikidata.org/entity/Q16612020,Stolen Children,Испания
http://www.wikidata.org/entity/Q15030905,For Love or Money,Австралия
http://www.wikidata.org/entity/Q15223101,Гормоны,Таиланд
http://www.wikidata.org/entity/Q20110576,Shahrzad,Иран
http://www.wikidata.org/entity/Q16002845,American Dream Builders,США
http://www.wikidata.org/entity/Q15072865,Sam,США
http://www.wikidata.org/entity/Q19911394,Области тьмы,США
http://www.wikidata.org/entity/Q18386440,Super story,Нигерия
http://www.wikidata.org/entity/Q18397063,Welkom bij de Romeinen,Нидерланды
http://www.wikidata.org/entity/Q16070450,De bergen achter Sotsji,Нидерланды
http://www.wikidata.org/entity/Q16122739,America in Arabic,Египет
http://www.wikidata.org/entity/Q16122739,America in Arabic,США
http://www.wikidata.org/entity/Q16010724,Apocalypse: World War I,Канада
http://www.wikidata.org/entity/Q16331424,Q16331424,Греция
http://www.wikidata.org/entity/Q15995497,State of the Union,США
http://www.wikidata.org/entity/Q19612353,Roman Havası,Турция
http://www.wikidata.org/entity/Q16237939,Man Caves,США
http://www.wikidata.org/entity/Q17209178,Q17209178,Япония
http://www.wikidata.org/entity/Q17221167,Mare,Япония
http://www.wikidata.org/entity/Q16334229,Wrestlemania Rewind,США
http://www.wikidata.org/entity/Q12970093,Q12970093,Япония
http://www.wikidata.org/entity/Q20456237,Tanah Kubur,Малайзия
http://www.wikidata.org/entity/Q18844750,Человек в высоком замке,США
http://www.wikidata.org/entity/Q16517106,Ertzainak,Испания
http://www.wikidata.org/entity/Q16829249,Changi,Австралия
http://www.wikidata.org/entity/Q17770306,Q17770306,Норвегия
http://www.wikidata.org/entity/Q19572149,Люди,США
http://www.wikidata.org/entity/Q7703814,Territory Cops,Австралия
http://www.wikidata.org/entity/Q7712339,The Adam Carolla Project,США
http://www.wikidata.org/entity/Q7713957,The Antonio Treatment,США
http://www.wikidata.org/entity/Q7719044,The Bold Ones: The Senator,США
http://www.wikidata.org/entity/Q7677802,Take This House and Sell It,Канада
http://www.wikidata.org/entity/Q7734070,The First 48: Missing Persons,США
http://www.wikidata.org/entity/Q7734069,The First 48,США
http://www.wikidata.org/entity/Q7737406,The Governor & J.J.,США
http://www.wikidata.org/entity/Q7734748,The Force: Behind the Line,Австралия
http://www.wikidata.org/entity/Q7743412,The Johns Hopkins Science Review,США
http://www.wikidata.org/entity/Q7759573,The Real Estate Pros,США
http://www.wikidata.org/entity/Q11868945,Kaikki Puumalan puolesta,Финляндия
http://www.wikidata.org/entity/Q11870926,Kenraali Pancho & Pojat Pohjoiskalotilla,Финляндия
http://www.wikidata.org/entity/Q7786371,This Week in Baseball,США
http://www.wikidata.org/entity/Q12583378,Health Plus,Республика Корея
http://www.wikidata.org/entity/Q11980031,Kan Du Danse?,Дания
http://www.wikidata.org/entity/Q12621348,Triple,Республика Корея
http://www.wikidata.org/entity/Q7744290,The Kids in the Hall: Death Comes to Town,Канада
http://www.wikidata.org/entity/Q7758154,The Price of Peace,Сингапур
http://www.wikidata.org/entity/Q7720302,The Bronx Is Burning,США
http://www.wikidata.org/entity/Q12621015,"Man of the Sun,  Lee Je-ma",Республика Корея
http://www.wikidata.org/entity/Q7757562,The Podge and Rodge Show,Ирландия
http://www.wikidata.org/entity/Q7818791,Tomehane! Suzuri Kōkō Shodōbu,Япония
http://www.wikidata.org/entity/Q10386150,UFO Hunters,США
http://www.wikidata.org/entity/Q7766176,The Stagers,Канада
http://www.wikidata.org/entity/Q7824675,Top of the Hill,США
http://www.wikidata.org/entity/Q12060736,Industry on Parade,США
http://www.wikidata.org/entity/Q11664070,Han Myung Hoe,Республика Корея
http://www.wikidata.org/entity/Q10417491,Arga snickaren,Швеция
http://www.wikidata.org/entity/Q9091304,Una familia de diez,Мексика
http://www.wikidata.org/entity/Q7919967,Venice: The Series,США
http://www.wikidata.org/entity/Q7939689,Voices Within: The Lives of Truddi Chase,США
http://www.wikidata.org/entity/Q12220115,Saqr Qoraish,Сирия
http://www.wikidata.org/entity/Q12230627,Nagy Attallah Squad,Египет
http://www.wikidata.org/entity/Q12230068,Faris Bany Marawan,Сирия
http://www.wikidata.org/entity/Q11251005,The Game Power,Япония
http://www.wikidata.org/entity/Q7757984,The Powers That Be,США
http://www.wikidata.org/entity/Q11258622,Arigatō! Champy,Япония
http://www.wikidata.org/entity/Q7734303,The Fix,Канада
http://www.wikidata.org/entity/Q12250755,Wjaa Trab,Марокко
http://www.wikidata.org/entity/Q12257835,Fernando Amezketarra,Испания
http://www.wikidata.org/entity/Q7734125,The First Family,США
http://www.wikidata.org/entity/Q11278305,Matamo Yametaka Teishu-dono,Япония
http://www.wikidata.org/entity/Q7718626,The Block,Австралия
http://www.wikidata.org/entity/Q7718625,The Block,Австралия
http://www.wikidata.org/entity/Q7786191,This Old House,США
http://www.wikidata.org/entity/Q7303125,Recruits,Австралия
http://www.wikidata.org/entity/Q8011772,Hachidai Shōgun Yoshimune,Япония
http://www.wikidata.org/entity/Q11326400,"Hachirō: Haha no uta, Chichi no uta",Япония
http://www.wikidata.org/entity/Q9254814,Errata do biografii,Польша
http://www.wikidata.org/entity/Q8031616,Women of the House,США
http://www.wikidata.org/entity/Q11359261,Uesugi Yōzan : 200 nen mae no Gyōsei Kaikaku,Япония
http://www.wikidata.org/entity/Q7745582,The Last Bastion,Австралия
http://www.wikidata.org/entity/Q10892218,The August Blossom,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q10717136,Q10717136,Финляндия
http://www.wikidata.org/entity/Q7257469,Public Morals,США
http://www.wikidata.org/entity/Q7226133,Polyamory: Married & Dating,США
http://www.wikidata.org/entity/Q7246696,ProStars,США
http://www.wikidata.org/entity/Q7634997,Sugarless,Япония
http://www.wikidata.org/entity/Q12210385,Gone With No Return,Кувейт
http://www.wikidata.org/entity/Q7250216,Property Ladder,США
http://www.wikidata.org/entity/Q7250309,Prophets of Science Fiction,США
http://www.wikidata.org/entity/Q7489816,Shark Week,США
http://www.wikidata.org/entity/Q7313449,Renovation Rescue,Австралия
http://www.wikidata.org/entity/Q7209531,Police Ten 7,Новая Зеландия
http://www.wikidata.org/entity/Q11511973,Akarui Hou e Akarui Hou e,Япония
http://www.wikidata.org/entity/Q10942851,The Legend of Eileen Chang,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q11248535,Sa Yug Shin,КНДР
http://www.wikidata.org/entity/Q7265576,QT: QueerTelevision,Канада
http://www.wikidata.org/entity/Q7271259,"Quentin Durgens, M.P.",Канада
http://www.wikidata.org/entity/Q7339553,Road to Redemption,США
http://www.wikidata.org/entity/Q7429763,Scales of Justice,Австралия
http://www.wikidata.org/entity/Q12212695,Dhi Qar,Иордания
http://www.wikidata.org/entity/Q7757305,The Pitts,США
http://www.wikidata.org/entity/Q7366304,Room to Improve,Ирландия
http://www.wikidata.org/entity/Q7450156,Send in the Dogs Australia,Австралия
http://www.wikidata.org/entity/Q12000028,Q12000028,Норвегия
http://www.wikidata.org/entity/Q12404596,Blue Natalie,Израиль
http://www.wikidata.org/entity/Q12406713,HaMeyuchedet,Израиль
http://www.wikidata.org/entity/Q7699920,Tenko,Австралия
http://www.wikidata.org/entity/Q7756600,The People's Choice,США
http://www.wikidata.org/entity/Q7421998,Sarah's House,Канада
http://www.wikidata.org/entity/Q12216185,Q12216185,Сирия
http://www.wikidata.org/entity/Q7491901,She's the Mayor,Канада
http://www.wikidata.org/entity/Q11248535,Sa Yug Shin,Республика Корея
http://www.wikidata.org/entity/Q7712175,The Academy,США
http://www.wikidata.org/entity/Q12248227,Q12248227,Сирия
http://www.wikidata.org/entity/Q8042408,XPM,Канада
http://www.wikidata.org/entity/Q12263854,Q12263854,Испания
http://www.wikidata.org/entity/Q7980768,Welcome to Wonderland,Республика Корея
http://www.wikidata.org/entity/Q7857634,Twelve O'Clock High,США
http://www.wikidata.org/entity/Q7735675,The Gambler,США
http://www.wikidata.org/entity/Q7574670,Special Ops Mission,США
http://www.wikidata.org/entity/Q11427817,Horibe Yasubei,Япония
http://www.wikidata.org/entity/Q7581747,Spyforce,Австралия
http://www.wikidata.org/entity/Q7549262,So Gay TV,Канада
http://www.wikidata.org/entity/Q7621031,Straight Plan for the Gay Man,США
http://www.wikidata.org/entity/Q7647197,Survival in the Sky,США
http://www.wikidata.org/entity/Q7654182,Sweat Equity,США
http://www.wikidata.org/entity/Q12408634,Q12408634,Израиль
http://www.wikidata.org/entity/Q5913786,House Rules,США
http://www.wikidata.org/entity/Q5087082,Chase,США
http://www.wikidata.org/entity/Q6650615,Little Krishna,Индия
http://www.wikidata.org/entity/Q6659364,Living with Ed,США
http://www.wikidata.org/entity/Q4988506,Doomsday Preppers,США
http://www.wikidata.org/entity/Q5832139,Терапия,Аргентина
http://www.wikidata.org/entity/Q5873048,Hizzonner,США
http://www.wikidata.org/entity/Q4998843,Buried Treasure,США
http://www.wikidata.org/entity/Q6037456,Inside/Out,США
http://www.wikidata.org/entity/Q5934813,Ravayat-e Fath,Иран
http://www.wikidata.org/entity/Q6770771,Market Warriors,США
http://www.wikidata.org/entity/Q5203453,D.U.I.,США
http://www.wikidata.org/entity/Q6752171,Mantovani,США
http://www.wikidata.org/entity/Q5211304,Q5211304,США
http://www.wikidata.org/entity/Q5883569,Holmes Inspection,Канада
http://www.wikidata.org/entity/Q5883643,Holmes on Homes,Канада
http://www.wikidata.org/entity/Q5989060,Iditarod: Toughest Race on Earth,США
http://www.wikidata.org/entity/Q6898645,Monday Night Countdown,США
http://www.wikidata.org/entity/Q6010504,In Pursuit of Peace,Сингапур
http://www.wikidata.org/entity/Q5003325,Buy Me,США
http://www.wikidata.org/entity/Q5018015,Cajun Pawn Stars,США
http://www.wikidata.org/entity/Q5966772,La fuga,Испания
http://www.wikidata.org/entity/Q5946342,Baha al-Din al-Amili,Иран
http://www.wikidata.org/entity/Q6010299,In Opposition,Канада
http://www.wikidata.org/entity/Q5028663,Campus PD,США
http://www.wikidata.org/entity/Q5737890,Q5737890,Колумбия
http://www.wikidata.org/entity/Q6878377,Missing Persons Unit,Австралия
http://www.wikidata.org/entity/Q5824922,Q5824922,Испания
http://www.wikidata.org/entity/Q6945330,My Extreme Animal Phobia,США
http://www.wikidata.org/entity/Q5582583,Good Game,Австралия
http://www.wikidata.org/entity/Q7058806,Kathmandu,Израиль
http://www.wikidata.org/entity/Q6957111,Nach Baliye,Индия
http://www.wikidata.org/entity/Q5039418,Caribbean Rhythms,США
http://www.wikidata.org/entity/Q5976940,"I Don't Mean to be Rude, But...",Англия
http://www.wikidata.org/entity/Q6147964,Jammin' in the Middle E,Австралия
http://www.wikidata.org/entity/Q5030473,Canadian Pickers,Канада
http://www.wikidata.org/entity/Q6148021,Todos los hombres sois iguales (TV series),Испания
http://www.wikidata.org/entity/Q6009894,In Love and War,Гонконг
http://www.wikidata.org/entity/Q6109302,JZone,Канада
http://www.wikidata.org/entity/Q7044879,No Regrets,Гонконг
http://www.wikidata.org/entity/Q6160539,Verdad consecuencia,Аргентина
http://www.wikidata.org/entity/Q6757674,Марко Поло,США
http://www.wikidata.org/entity/Q7089093,NBC Olympic broadcasts,США
http://www.wikidata.org/entity/Q7099650,Оранжевый — хит сезона,США
http://www.wikidata.org/entity/Q6190909,Королева Джханси,Индия
http://www.wikidata.org/entity/Q7091867,Once Upon a Time in Cabramatta,Австралия
http://www.wikidata.org/entity/Q6532280,Let's Dance,Нидерланды
http://www.wikidata.org/entity/Q5174583,Космос: пространство и время,США
http://www.wikidata.org/entity/Q6089081,Cennet Mahallesi,Турция
http://www.wikidata.org/entity/Q5179562,Cowboy U,США
http://www.wikidata.org/entity/Q5185167,Crime 360,США
http://www.wikidata.org/entity/Q5201719,Время чести,Польша
http://www.wikidata.org/entity/Q5203371,D.C. Follies,США
http://www.wikidata.org/entity/Q7174970,Peter Jennings Reporting,США
http://www.wikidata.org/entity/Q7190769,Picked Off,США
http://www.wikidata.org/entity/Q7203414,Playing for Peanuts,США
http://www.wikidata.org/entity/Q7209542,Police Women,США
http://www.wikidata.org/entity/Q7103920,Тёмное дитя,Канада
http://www.wikidata.org/entity/Q5232232,David Cassidy: Man Undercover,США
http://www.wikidata.org/entity/Q7077503,Oddities,США
http://www.wikidata.org/entity/Q5246869,Dear Genevieve,США
http://www.wikidata.org/entity/Q6770604,Q6770604,США
http://www.wikidata.org/entity/Q5264416,Designed to Sell,США
http://www.wikidata.org/entity/Q5692785,Heartland,Австралия
http://www.wikidata.org/entity/Q5298057,Dorm Life,США
http://www.wikidata.org/entity/Q5207322,Da Vinci's City Hall,Канада
http://www.wikidata.org/entity/Q5290147,Domestic Blitz,Австралия
http://www.wikidata.org/entity/Q5303234,Загрузка. Подлинная история Интернета,США
http://www.wikidata.org/entity/Q5214637,Dan for Mayor,Канада
http://www.wikidata.org/entity/Q7043504,Ha-Chatzer,Израиль
http://www.wikidata.org/entity/Q5330957,EastSiders,США
http://www.wikidata.org/entity/Q5349898,Eischied,США
http://www.wikidata.org/entity/Q5353649,Hana no Zubora-Meshi,Япония
http://www.wikidata.org/entity/Q5247618,Death or Canada,Канада
http://www.wikidata.org/entity/Q5248006,Debbie Travis' Facelift,Канада
http://www.wikidata.org/entity/Q5249268,Deck Wars,Канада
http://www.wikidata.org/entity/Q5359579,Монстры внутри меня,США
http://www.wikidata.org/entity/Q5533145,Genghis Khan,Гонконг
http://www.wikidata.org/entity/Q5371436,Mrs. Saito,Япония
http://www.wikidata.org/entity/Q5422327,Extreme Cougar Wives,США
http://www.wikidata.org/entity/Q5447809,Fight of the Week,США
http://www.wikidata.org/entity/Q6352342,Kalgoorlie Cops,Австралия
http://www.wikidata.org/entity/Q5459672,Flip This House,США
http://www.wikidata.org/entity/Q5459673,Flip That House,США
http://www.wikidata.org/entity/Q6929194,Mr. Smith Goes to Washington,США
http://www.wikidata.org/entity/Q6746425,Man of the People,США
http://www.wikidata.org/entity/Q5952247,emam-ali,Иран
http://www.wikidata.org/entity/Q5508017,Full Color Football: The History of the American Football League,США
http://www.wikidata.org/entity/Q6457073,LAPD: Life on the Beat,США
http://www.wikidata.org/entity/Q5639219,Hail to the Chief,США
http://www.wikidata.org/entity/Q6466124,La Familia P. Luche,Мексика
http://www.wikidata.org/entity/Q7093903,Onihei Hankachō,Япония
http://www.wikidata.org/entity/Q6085909,Gülşen Abi,Турция
http://www.wikidata.org/entity/Q5522148,Garda ar Lár,Ирландия
http://www.wikidata.org/entity/Q5422352,Extreme Makeover: Home Edition Philippines,Филиппины
http://www.wikidata.org/entity/Q5629548,HGTV Design Star,США
http://www.wikidata.org/entity/Q6953726,NFL GameDay,США
http://www.wikidata.org/entity/Q6510561,Leave It to Bryan,Канада
http://www.wikidata.org/entity/Q7062132,Not My Department,Канада
http://www.wikidata.org/entity/Q5688654,He's the Mayor,США
http://www.wikidata.org/entity/Q4949409,Bought & Sold,США
http://www.wikidata.org/entity/Q2903687,3-2-1 Contact,США
http://www.wikidata.org/entity/Q4659346,A Scare at Bedtime,Ирландия
http://www.wikidata.org/entity/Q3736478,Today's F.B.I.,США
http://www.wikidata.org/entity/Q3441865,Room Service,Канада
http://www.wikidata.org/entity/Q4764798,Animal Exploration with Jarod Miller,США
http://www.wikidata.org/entity/Q2942172,Cathouse: The Series,США
http://www.wikidata.org/entity/Q3746574,Flesh 'n' Blood,США
http://www.wikidata.org/entity/Q4877770,Beautiful Minds,Италия
http://www.wikidata.org/entity/Q4545634,"1,000 Places to See Before You Die",США
http://www.wikidata.org/entity/Q4775195,America's Antiques Roadshow,США
http://www.wikidata.org/entity/Q2909583,Bomb Girls,Канада
http://www.wikidata.org/entity/Q4854238,Band in a Bubble,Австралия
http://www.wikidata.org/entity/Q2714167,Kojak,США
http://www.wikidata.org/entity/Q4881279,Being: Liverpool,США
http://www.wikidata.org/entity/Q4892279,Robert Kennedy & His Times,США
http://www.wikidata.org/entity/Q3967349,Most Wanted,США
http://www.wikidata.org/entity/Q3184088,Омар,Марокко
http://www.wikidata.org/entity/Q3682077,Jericho,США
http://www.wikidata.org/entity/Q2996695,Cop Rock,США
http://www.wikidata.org/entity/Q3689907,Convoy,США
http://www.wikidata.org/entity/Q2910877,Эрец Нехедерет,Израиль
http://www.wikidata.org/entity/Q4940423,Bomb Patrol Afghanistan,США
http://www.wikidata.org/entity/Q3832194,Жизнь на Марсе,США
http://www.wikidata.org/entity/Q3019585,Мохтарнаме,Иран
http://www.wikidata.org/entity/Q3071768,Nova,США
http://www.wikidata.org/entity/Q2438487,Rokudenashi Blues,Япония
http://www.wikidata.org/entity/Q3774077,Грейсленд,США
http://www.wikidata.org/entity/Q3776138,Great Migrations,США
http://www.wikidata.org/entity/Q2908387,Pillar of Fire,Израиль
http://www.wikidata.org/entity/Q2579463,Викинги,Канада
http://www.wikidata.org/entity/Q2579463,Викинги,Ирландия
http://www.wikidata.org/entity/Q4986460,Building A Difference,США
http://www.wikidata.org/entity/Q3065120,19 Kids and Counting,США
http://www.wikidata.org/entity/Q3808654,Джо Форрестер,США
http://www.wikidata.org/entity/Q3080482,American Restoration,США
http://www.wikidata.org/entity/Q2826355,Лицом к стене,США
http://www.wikidata.org/entity/Q4743993,American High,США
http://www.wikidata.org/entity/Q3857891,Бывший орёл,США
http://www.wikidata.org/entity/Q2715144,Изабелла,Испания
http://www.wikidata.org/entity/Q2487216,Van Moskou tot Moermansk,Нидерланды
http://www.wikidata.org/entity/Q3878254,Grandpa Goes to Washington,США
http://www.wikidata.org/entity/Q2501910,Древние пришельцы,США
http://www.wikidata.org/entity/Q3900638,Hillbilly Handfishin',США
http://www.wikidata.org/entity/Q2902114,Big Apple,США
http://www.wikidata.org/entity/Q4546930,10 Years Younger,США
http://www.wikidata.org/entity/Q2518379,NYC 22,США
http://www.wikidata.org/entity/Q2533567,Histoire(s) du cinéma,Швейцария
http://www.wikidata.org/entity/Q3987161,The Gallant Men,США
http://www.wikidata.org/entity/Q3988974,The Renovators,Австралия
http://www.wikidata.org/entity/Q2498045,Жара в Лос-Анджелесе,США
http://www.wikidata.org/entity/Q3189895,рождественский календарь шведского телевидения,Швеция
http://www.wikidata.org/entity/Q3426576,René Lévesque,Канада
http://www.wikidata.org/entity/Q2469905,Главный подозреваемый,США
http://www.wikidata.org/entity/Q3234056,Mama's Family,США
http://www.wikidata.org/entity/Q3234203,Mr. Meaty,США
http://www.wikidata.org/entity/Q2437612,Android Kikaider,Япония
http://www.wikidata.org/entity/Q3283591,Mister Sterling,США
http://www.wikidata.org/entity/Q3285801,When We Left Earth: The NASA Missions,США
http://www.wikidata.org/entity/Q3967288,Sprout,Япония
http://www.wikidata.org/entity/Q3220781,Canada: A People's History,Канада
http://www.wikidata.org/entity/Q3234203,Mr. Meaty,Канада
http://www.wikidata.org/entity/Q3446234,N.Y.P.D.,США
